Time,ram_usage,cpu_utilization,network_bandwidth,io_bandwidth
23:46:14,36.8,5,1915.4,64078.03
23:46:15,36.8,2.9,1915.4,64078.05
23:46:16,36.8,2.1,1915.4,64078.06
23:46:17,36.8,5.8,1915.4,64078.99
23:46:18,38.4,47.6,1915.4,64079.31
23:46:19,36.8,8,1915.41,64079.4
23:46:20,38.4,28.6,1915.41,64079.43
23:46:21,36.8,3.5,1915.41,64079.57
23:46:22,36.8,9.6,1915.41,64079.65
23:46:23,38.4,9.1,1915.41,64079.67
23:46:24,36.8,19.5,1915.42,64079.69
23:46:25,36.8,8.8,1915.45,64079.98
23:46:26,36.8,9.8,1915.46,64080.21
23:46:27,36.8,18.7,1915.46,64080.31
23:46:28,76.5,47.8,1915.46,64031.36
23:46:29,36.8,9.7,1915.46,64031.39
23:46:30,36.8,23.1,1915.46,64031.44
23:46:31,76.2,74.8,1915.47,64031.45
23:46:32,76,6.6,1915.47,64031.45
23:46:33,76,6.7,1915.47,64031.85
23:46:34,76,10.9,1915.47,64082.01
23:46:35,75.9,47.4,1915.47,64082.14
23:46:36,76,12.2,1915.47,64082.18
23:46:37,76,4.3,1915.47,64082.21
23:46:38,75.9,12.9,1915.48,64082.24
23:46:39,76,6.4,1915.48,64082.69
23:46:40,16,19.5,1915.5,64082.96
23:46:42,46,9.2,1915.51,64083
23:46:43,16,14.5,1915.51,64083.24
23:46:44,76,22.6,1915.51,64083.24
23:46:45,56,11.6,1915.51,64083.24
23:46:46,26,47,1915.51,64083.25
23:46:47,76,8.1,1915.52,64083.27
23:46:48,86,8.5,1915.53,64083.38
23:46:49,16.1,4.8,1915.53,64083.54
23:46:50,46,3.5,1915.53,64083.93
23:46:51,76,3.1,1915.53,64083.96
23:46:52,26,8,1915.54,64083.99
23:46:53,66,47.4,1915.54,64084.15
23:46:54,96,5.2,1915.54,64084.15
23:46:55,76,6.8,1915.55,64084.89
23:46:56,76,1.7,1915.55,64084.31
23:46:57,26,5.3,1915.55,64084.35
23:46:58,76,18,1915.55,64084.41
23:46:59,76,8.5,1915.55,64084.42
23:47:00,46,74.2,1915.55,64084.46
23:47:01,76,19.9,1915.56,64084.48
23:47:02,16,14,1915.56,64084.76
23:47:03,76,3.7,1915.56,64084.88
23:47:04,46,6.1,1915.57,64084.91
23:47:05,76,3.8,1915.57,64085.08
23:47:06,55.9,6.3,1915.57,64085.09
23:47:07,75.9,46,1915.58,64095.31
23:47:08,16,15.7,1915.58,64096.8
23:47:09,76.1,11.3,1915.58,64097.11
23:47:10,76.1,8.6,1915.58,64097.2
23:47:11,56.1,47.6,1915.58,64097.24
23:47:12,76.1,10.2,1915.58,64097.52
23:47:14,76.1,4.5,1915.58,64097.56
23:47:15,76.1,47.4,1915.59,64097.57
23:47:16,66.1,9.1,1915.59,64097.58
23:47:17,76.1,15.8,1915.59,64097.61
23:47:18,36,24,1915.59,64097.86
23:47:19,76,10,1915.59,64097.87
23:47:20,66.1,11.3,1915.6,64097.97
23:47:21,26,36.6,1915.6,64098.06
23:47:22,76.1,9.8,1915.6,64098.09
23:47:23,76.1,11.5,1915.61,64098.1
23:47:24,76.1,8.3,1915.61,64098.28
23:47:25,76.1,8.2,1915.61,64098.31
23:47:26,76.1,3.7,1915.61,64098.36
23:47:27,76.1,47.6,1915.61,64098.51
23:47:28,76.1,12.8,1915.61,64098.31
23:47:29,76.1,47.4,1915.61,64098.86
23:47:30,76.1,15.4,1915.62,64098.87
23:47:31,76.6,33.6,1915.62,64098.95
23:47:32,76.5,24.1,1915.62,64098.95
23:47:33,76.6,22.8,1915.62,64099.1
23:47:34,76.5,36.2,1915.62,64099.23
23:47:35,76.6,17.3,1915.62,64099.23
23:47:36,76.6,17.2,1915.62,64099.24
23:47:37,76.1,14.5,1915.63,64099.89
23:47:38,47.3,6.6,1915.63,64099.29
23:47:39,47.3,10.9,1915.63,64099.91
23:47:40,47.3,10.4,1915.63,64099.98
23:47:41,71.3,47,1915.66,64100.11
23:47:42,47.3,8,1915.66,64100.15
23:47:43,47.3,8,1915.66,64100.17
23:47:44,74.6,9.2,1915.66,64100.17
23:47:46,47.3,4.7,1915.66,64100.18
23:47:47,74.6,6.1,1915.66,64100.2
23:47:48,47.3,15.2,1915.67,64100.48
23:47:49,74.9,6.3,1915.67,64100.49
23:47:50,75.1,8.9,1915.68,64100.53
23:47:51,75.1,21,1915.69,64101.34
23:47:52,75.1,47.8,1915.69,64101.56
23:47:53,74.7,10.5,1915.69,64101.71
23:47:54,74.7,3.7,1915.69,64101.76
23:47:55,74.7,6.9,1915.69,64101.83
23:47:56,74.7,18.3,1915.7,64101.85
23:47:57,74.6,9.8,1915.7,64101.85
23:47:58,74.6,3.9,1915.71,64101.96
23:47:59,74.6,8.6,1915.71,64101.99
23:48:00,74.6,5,1915.71,64102.31
23:48:01,74.6,8,1915.71,64102.31
23:48:02,74.6,10.6,1915.72,64102.37
23:48:03,74.6,18.3,1915.72,64102.71
23:48:04,74.6,8.2,1915.73,64102.72
23:48:05,74.6,12,1915.73,64102.79
23:48:06,74.7,42.1,1915.73,64108.17
23:48:07,74.7,95.8,1915.73,64108.93
23:48:08,42.2,42.7,1915.74,64110.22
23:48:09,42.2,19.3,1915.74,64110.31
23:48:10,75.7,22.7,1915.74,64110.55
23:48:11,75.7,18.5,1915.74,64110.7
23:48:12,75.7,17,1915.74,64110.76
23:48:13,75.7,14.4,1915.74,64110.93
23:48:14,75.6,5,1915.75,64110.95
23:48:16,75.6,3.3,1915.75,64111
23:48:17,75.6,6.4,1915.75,64111.13
23:48:18,26.7,6.4,1915.75,64111.45
23:48:19,75.6,2.7,1915.75,64111.55
23:48:20,75.6,3.3,1915.75,64111.63
23:48:21,75.6,4,1915.75,64111.77
23:48:22,75.6,29.8,1915.75,64111.97
23:48:23,75.6,8.8,1915.75,64112.01
23:48:24,75.6,18.8,1915.75,64112.02
23:48:25,75.6,12.8,1915.75,64112.05
23:48:26,75.6,47.9,1915.76,64112.05
23:48:27,75.6,12.1,1915.76,64113.12
23:48:28,75.6,10.7,1915.76,64113.33
23:48:29,75.6,6.2,1915.76,64113.52
23:48:30,75.6,2.9,1915.76,64113.56
23:48:31,75.6,0.8,1915.76,64113.62
23:48:32,75.6,1.7,1915.76,64113.62
23:48:33,75.6,4.2,1915.76,64113.66
23:48:34,75.6,13.9,1915.76,64114.05
23:48:35,75.6,10.2,1915.76,64114.06
23:48:36,75.6,2.1,1915.76,64114.07
23:48:37,75.6,2.3,1915.76,64114.09
23:48:38,75.6,47.2,1915.76,64114.32
23:48:40,75.6,47.2,1915.76,64114.9
23:48:41,75.6,74.7,1915.77,64114.93
23:48:42,75.6,15,1915.79,64118.58
23:48:43,26.7,10.9,1915.79,64136.45
23:48:44,26.7,4.2,1915.8,64136.56
23:48:45,26.7,2.1,1915.8,64136.59
23:48:46,26.7,2.5,1915.8,64136.59
23:48:47,26.7,3.1,1915.8,64136.62
23:48:48,26.7,15.4,1915.31,64136.94
23:48:49,26.7,2.3,1915.82,64137.15
23:48:50,26.7,1.2,1915.82,64137.15
23:48:51,26.7,1.6,1915.83,64137.17
23:48:52,26.7,2.2,1915.83,64137.44
23:48:53,26.7,2.1,1915.83,64137.49
23:48:54,26.7,1.9,1915.83,64137.49
23:48:55,26.7,3.7,1915.83,64137.53
23:48:56,26.7,5,1915.84,64137.55
23:48:57,26.7,24.9,1915.84,64137.93
23:48:58,75.4,13,1915.84,64137.94
23:48:59,26.7,47.5,1915.86,64138.05
23:49:00,26.7,3.7,1915.86,64138.13
23:49:01,75.4,2.5,1915.86,64138.21
23:49:02,26.7,3.3,1915.86,64138.27
23:49:03,75.4,4.2,1915.87,64138.36
23:49:05,75.4,4.2,1915.87,64138.59
23:49:06,26.7,1.7,1915.87,64138.62
23:49:07,26.7,3.5,1915.87,64139.08
23:49:08,26.7,4.4,1915.89,64139.55
23:49:09,75.4,5.5,1915.9,64139.74
23:49:10,26.7,47.8,1915.91,64139.79
23:49:11,26.7,10.8,1915.91,64140.02
23:49:12,26.7,47.9,1915.91,64140.35
23:49:13,26.7,11.2,1915.91,64140.4
23:49:14,26.7,18.2,1915.91,64140.44
23:49:15,26.7,5.7,1915.91,64140.45
23:49:16,26.7,5,1915.91,64140.48
23:49:17,26.7,3.1,1915.91,64140.49
23:49:18,75.4,27.3,1915.94,64140.77
23:49:19,75.6,9.2,1915.95,64141.2
23:49:20,26.7,13.6,1915.95,64141.25
23:49:21,75.6,16.2,1915.95,64141.43
23:49:22,26.7,12.1,1915.95,64141.51
23:49:23,26.7,69.7,1915.95,64141.92
23:49:24,26.7,6.8,1915.95,64141.98
23:49:25,75.6,12.6,1915.96,64141.99
23:49:26,75.6,13.9,1915.98,64142.16
23:49:27,26.7,23.2,1916.03,64142.67
23:49:28,75.7,2.9,1916.04,64144.23
23:49:30,75.7,15.6,1916.08,64144.51
23:49:31,75.7,34.7,1916.11,64144.98
23:49:32,75.6,8.1,1916.11,64145.14
23:49:33,75.7,2.9,1916.11,64145.2
23:49:34,75.6,5.4,1916.11,64145.3
23:49:35,75.6,9.4,1916.11,64145.41
23:49:36,75.7,11.4,1916.11,64145.41
23:49:37,75.7,2.1,1916.11,64145.44
23:49:38,75.7,1.4,1916.11,64145.48
23:49:39,75.6,6.9,1916.15,64145.48
23:49:40,42.2,27.9,1916.19,64145.93
23:49:41,42.2,22.8,1916.2,64146.33
23:49:42,42.2,26.7,1916.2,64147
23:49:43,42.2,21.8,1916.22,64147.09
23:49:44,42.2,74.7,1916.22,64147.19
23:49:45,42.2,17.3,1916.22,64147.29
23:49:46,75.7,22.3,1916.22,64147.74
23:49:47,75.7,37,1916.22,64148.25
23:49:48,42.2,31.3,1916.24,64148.3
23:49:49,38.4,17.7,1916.24,64148.5
23:49:50,38.4,18.3,1916.24,64148.61
23:49:51,38.4,17.5,1916.25,64148.64
23:49:52,42.2,47.3,1916.25,64148.64
23:49:54,42.2,74.3,1916.25,64148.91
23:49:55,75.9,6.6,1916.25,64148.94
23:49:56,75.9,3.9,1916.89,64148.99
23:49:57,42.2,8.6,1916.89,64149.15
23:49:58,42.2,47.6,1916.89,64149.21
23:49:59,75.7,47.1,1916.89,64149.28
23:50:00,42.2,3.3,1916.89,64149.34
23:50:01,75.7,2.5,1916.27,64149.47
23:50:02,42.2,3.8,1916.27,64149.61
23:50:03,42.2,6.1,1916.27,64149.66
23:50:04,42.2,18.4,1916.27,64149.8
23:50:05,75.7,5.5,1916.27,64149.98
23:50:06,42.2,1.3,1916.27,64150.07
23:50:07,42.2,2.1,1916.27,64150.09
23:50:08,42.2,2.7,1916.28,64150.12
23:50:09,42.2,4.4,1916.28,64150.12
23:50:10,42.2,8.5,1916.28,64151.25
23:50:11,42.2,1.2,1916.28,64151.42
23:50:12,42.2,0.6,1916.28,64151.56
23:50:13,42.2,18.5,1916.28,64152.15
23:50:14,42.2,3.1,1916.28,64152.15
23:50:15,42.2,2.9,1916.28,64152.16
23:50:16,42.2,3.5,1916.28,64152.18
23:50:18,42.2,5,1916.28,64152.89
23:50:19,75.7,3.3,1916.29,64153.59
23:50:20,75.7,47.8,1916.29,64153.76
23:50:21,75.7,21.7,1916.29,64153.91
23:50:22,75.7,47.6,1916.29,64153.93
23:50:23,75.7,4.6,1916.29,64153.94
23:50:24,75.7,26.4,1916.29,64153.97
23:50:25,42.2,84,1916.29,64154.13
23:50:26,75.2,31.7,1916.29,64186.19
23:50:27,74.8,23.8,1916.29,64186.22
23:50:28,74.6,23.2,1916.29,64186.23
23:50:29,74.4,22.4,1916.29,64186.48
23:50:30,74.3,21.9,1916.3,64186.51
23:50:31,74.1,11.9,1916.3,64188.55
23:50:32,73.9,4.2,1916.3,64188.55
23:50:33,73.9,5.5,1916.3,64188.71
23:50:34,73.9,3.1,1916.3,64188.74
23:50:35,73.9,4.4,1916.3,64188.88
23:50:36,73.9,8.1,1916.3,64188.88
23:50:37,73.9,18.2,1916.3,64188.9
23:50:38,74,5,1916.3,64189.1
23:50:39,44,5.9,1916.3,64189.11
23:50:40,74,3.9,1916.31,64189.12
23:50:42,74,9.7,1916.31,64189.48
23:50:43,44,6.2,1916.31,64189.51
23:50:44,74,47.8,1916.31,64189.56
23:50:45,24,3.9,1916.34,64189.66
23:50:46,74,1.8,1916.34,64189.66
23:50:47,23.9,0.8,1916.34,64189.68
23:50:48,73.9,12.2,1916.36,64189.91
23:50:49,74,3.6,1916.36,64190.14
23:50:50,14,4.6,1916.36,64190.15
23:50:51,74,3.1,1916.36,64190.22
23:50:52,74,3.6,1916.36,64190.24
23:50:53,33.9,5.2,1916.36,64190.28
23:50:54,73.9,22.4,1916.36,64190.48
23:50:55,73.9,3.5,1916.36,64191.54
23:50:56,74,2.1,1916.38,64191.56
23:50:57,73.9,1.7,1916.38,64191.62
23:50:58,73.9,12.6,1916.38,64191.62
23:50:59,73.9,14,1916.38,64191.65
23:51:00,73.9,5.2,1916.38,64191.67
23:51:01,73.9,3.5,1916.38,64191.74
23:51:02,73.9,5.4,1916.39,64192
23:51:03,73.9,4.5,1916.39,64192
23:51:04,73.9,3.1,1916.4,64192.08
23:51:05,73.9,3.5,1916.4,64192.35
23:51:07,73.9,6,1916.4,64192.39
23:51:08,73.9,3.9,1916.4,64192.4
23:51:09,73.9,3.1,1916.4,64192.56
23:51:10,73.9,8.7,1916.4,64192.57
23:51:11,73.9,16.4,1916.41,64192.73
23:51:12,73.9,6.6,1916.41,64192.74
23:51:13,74,8.3,1916.41,64192.77
23:51:14,73.9,16,1916.41,64193.02
23:51:15,73.9,6.8,1916.41,64193.24
23:51:16,73.9,47.6,1916.41,64193.59
23:51:17,73.9,1,1916.41,64193.62
23:51:18,73.9,5.1,1916.41,64193.73
23:51:19,73.9,10.2,1916.45,64194.32
23:51:20,73.9,4.2,1916.45,64194.4
23:51:21,73.9,8.3,1916.45,64194.47
23:51:22,73.9,18.6,1916.48,64194.51
23:51:23,74,16.9,1916.48,64194.67
23:51:24,74,14.5,1916.48,64194.69
23:51:25,74,41.2,1916.49,64194.75
23:51:26,74,9.9,1916.49,64194.8
23:51:27,74,21.9,1916.49,64195.09
23:51:28,74,5.2,1916.49,64195.24
23:51:29,74,2.3,1916.49,64195.24
23:51:31,74,3.7,1916.5,64195.32
23:51:32,74,3.1,1916.5,64195.35
23:51:33,74,4.6,1916.5,64195.43
23:51:34,74,2.1,1916.5,64195.44
23:51:35,74,9.3,1916.5,64195.65
23:51:36,74,10.4,1916.5,64195.66
23:51:37,74,10.7,1916.5,64195.69
23:51:38,74,4.5,1916.5,64195.71
23:51:39,73.9,12.3,1916.51,64195.72
23:51:40,74,6.9,1916.51,64195.84
23:51:41,74,10.6,1916.51,64196.95
23:51:42,74,5.5,1916.51,64196.99
23:51:43,74,47.7,1916.51,64197.03
23:51:44,73.9,18.1,1916.51,64197.28
23:51:45,74,5.8,1916.53,64197.57
23:51:46,74,4.6,1916.53,64197.6
23:51:47,74,1.9,1916.54,64197.64
23:51:48,74,21.6,1916.56,64197.86
23:51:49,47.3,2.4,1916.56,64197.91
23:51:50,74.2,5.3,1916.56,64197.96
23:51:51,74.2,12.5,1916.56,64197.96
23:51:52,74.2,15.6,1916.57,64198.01
23:51:53,73.8,16.7,1916.57,64198.04
23:51:54,73.8,16.5,1916.58,64198.07
23:51:55,73.8,19.2,1916.58,64198.46
23:51:57,73.7,15.6,1916.59,64198.48
23:51:58,73.7,15.8,1916.59,64198.52
23:51:59,73.7,19,1916.59,64198.62
23:52:00,73.7,47.3,1916.59,64199.25
23:52:01,73.7,28.2,1916.59,64199.89
23:52:02,73.7,17.5,1916.59,64199.29
23:52:03,73.7,74.2,1916.6,64199.36
23:52:04,73.7,19.4,1916.61,64199.45
23:52:05,73.7,16.9,1916.61,64199.46
23:52:06,73.7,15.5,1916.61,64199.48
23:52:07,73.7,17,1916.61,64199.7
23:52:08,73.7,19.2,1916.61,64199.73
23:52:09,73.7,17.5,1916.61,64200.57
23:52:10,73.7,2.1,1916.61,64200.67
23:52:11,73.7,3.5,1916.61,64200.7
23:52:12,73.7,1.5,1916.61,64200.71
23:52:13,73.7,2.7,1916.61,64200.8
23:52:14,73.6,4.1,1916.61,64200.31
23:52:15,73.6,2.3,1916.61,64201.16
23:52:16,73.7,47.4,1916.62,64201.38
23:52:17,73.7,15.7,1916.62,64201.56
23:52:18,73.5,3.7,1916.62,64201.59
23:52:20,73.5,13.8,1916.62,64202.1
23:52:21,73.6,3.5,1916.62,64202.25
23:52:22,73.6,5,1916.62,64202.34
23:52:23,73.6,9.3,1916.62,64202.35
23:52:24,73.6,10.2,1916.62,64202.31
23:52:25,23.6,5.8,1916.62,64202.82
23:52:26,73.6,26,1916.62,64203
23:52:27,73.6,74.4,1916.62,64203
23:52:28,33.6,8.2,1916.62,64203.03
23:52:29,73.6,16.6,1916.62,64203.67
23:52:30,53.6,11.1,1916.62,64203.76
23:52:31,73.6,47.4,1916.62,64204.25
23:52:32,13.6,8.4,1916.62,64204.89
23:52:33,73.6,21.7,1916.63,64204.5
23:52:34,53.6,19,1916.63,64204.54
23:52:35,73.6,11.5,1916.63,64204.99
23:52:36,23.6,4.1,1916.63,64205
23:52:37,73.6,3.1,1916.63,64205.02
23:52:38,63.6,10.9,1916.63,64205.53
23:52:39,73.6,4.4,1916.63,64205.53
23:52:40,13.6,10.5,1916.63,64205.62
23:52:41,73.6,15.7,1916.65,64206.13
23:52:42,73.6,74.8,1916.65,64206.28
23:52:43,73.6,9,1916.65,64206.69
23:52:44,53.6,4.7,1916.65,64206.7
23:52:46,73.6,3.8,1916.66,64206.82
23:52:47,73.7,3.9,1916.68,64206.92
23:52:48,73.7,12.6,1916.69,64206.95
23:52:49,33.7,4.6,1916.69,64207.2
23:52:50,63.6,8.3,1916.69,64207.2
23:52:51,23.6,47.3,1916.69,64207.31
23:52:52,73.6,10.1,1916.69,64207.32
23:52:53,63.6,4.1,1916.69,64207.37
23:52:54,73.7,5.8,1916.69,64207.44
23:52:55,73.6,1.6,1916.69,64207.45
23:52:56,73.6,4.5,1916.7,64207.79
23:52:57,73.6,2.3,1916.7,64207.83
23:52:58,73.6,4.8,1916.7,64207.86
23:52:59,73.6,4.5,1916.71,64207.96
23:53:00,73.6,2.7,1916.71,64208.06
23:53:01,73.7,3.5,1916.71,64208.12
23:53:02,73.6,1.8,1916.71,64208.12
23:53:03,73.6,9.8,1916.71,64208.19
23:53:04,73.6,3.3,1916.72,64208.57
23:53:05,73.7,5.1,1916.73,64208.9
23:53:06,73.6,6.4,1916.73,64208.91
23:53:07,73.6,18.8,1916.73,64208.98
23:53:08,73.7,3.5,1916.73,64209.21
23:53:09,73.6,6.5,1916.73,64209.23
23:53:10,73.7,8.9,1916.73,64209.58
23:53:12,73.6,5.4,1916.73,64209.58
23:53:13,73.7,3.1,1916.73,64209.61
23:53:14,73.6,16.1,1916.74,64209.72
23:53:15,73.7,21.7,1916.74,64210.55
23:53:16,74,5.2,1916.74,64210.62
23:53:17,74,3.7,1916.74,64210.89
23:53:18,73.9,4.2,1916.74,64211.19
23:53:19,74,4,1916.74,64211.4
23:53:20,73.9,6.3,1916.74,64211.88
23:53:21,74,2.5,1916.74,64212.14
23:53:22,74,9,1916.74,64212.27
23:53:23,44,11.2,1916.74,64212.38
23:53:24,74,17.5,1916.74,64212.58
23:53:25,74,12.1,1916.74,64212.64
23:53:26,24,10.8,1916.74,64213.09
23:53:27,74,29.6,1916.74,64213.46
23:53:28,96.8,21.7,1900.48,63800.03
23:53:29,96.9,38.8,1900.48,63800.12
23:53:30,96.8,18.1,1900.49,63800.31
23:53:31,96.8,25,1900.49,63800.47
23:53:32,96.3,99,1900.49,63800.54
23:53:33,96.3,5.1,1900.49,63800.58
23:53:34,96.3,78.9,1900.49,63800.58
23:53:35,96.3,3.5,1900.49,63800.7
23:53:36,96.3,47.3,1900.49,63800.73
23:53:37,96.3,88.4,1900.49,63800.9
23:53:38,38.4,24.7,1900.5,63800.98
23:53:39,38.4,22,1900.51,63801
23:53:40,97.3,86.1,1900.51,63801.54
23:53:41,86.3,12.9,1900.51,63801.63
23:53:42,96.2,74.6,1900.51,63801.72
23:53:43,86.2,90.2,1900.51,63801.83
23:53:44,96.2,16.8,1900.51,63801.99
23:53:45,86.3,17.4,1900.51,63802
23:53:46,96.3,25.6,1900.52,63802.04
23:53:47,86.3,14.1,1900.53,63802.25
23:53:48,38.4,74.8,1900.53,63802.43
23:53:49,38.4,22.1,1900.56,63802.56
23:53:50,38.4,9.5,1900.56,63802.68
23:53:51,38.4,4.6,1900.56,63802.69
23:53:52,38.4,13.6,1900.56,63802.87
23:53:53,38.4,16.6,1900.56,63802.99
23:53:54,38.4,19.9,1900.56,63805.12
23:53:55,36.8,13.3,1900.56,63806.84
23:53:56,36.8,19.1,1900.56,63806.86
23:53:57,36.8,26.9,1900.56,63807.55
23:53:58,36.8,36.2,1900.56,63807.57
23:53:59,38.4,33,1900.56,63808.89
23:54:00,36.8,36.4,1900.57,63808.35
23:54:01,76.6,84.7,1900.57,63808.39
23:54:02,76.6,15.9,1900.57,63808.47
23:54:03,76.6,17.9,1900.57,63808.49
23:54:04,76.6,37.7,1900.59,63808.64
23:54:05,76.6,24.2,1900.59,63808.77
23:54:06,76.6,41.2,1900.62,63809.14
23:54:07,76.6,23.3,1900.63,63809.18
23:54:08,76.6,13.2,1900.63,63809.19
23:54:09,76.6,29,1900.63,63809.21
23:54:10,76.6,33.5,1900.63,63809.48
23:54:11,76.5,23.3,1900.63,63809.59
23:54:12,76.5,14.8,1900.63,63809.6
23:54:13,76.5,8.4,1900.63,63809.76
23:54:14,76.5,74.7,1900.64,63809.78
23:54:15,76.5,25.9,1900.64,63310.12
23:54:16,26.4,23,1900.67,63310.31
23:54:17,36.8,82.9,1900.68,63310.38
23:54:18,36.8,14.5,1900.68,63310.83
23:54:19,36.8,21.5,1900.68,63310.86
23:54:20,36.8,10.2,1900.68,63310.98
23:54:21,36.8,16.2,1900.72,63311.09
23:54:22,36.8,21.2,1900.72,63311.12
23:54:23,36.8,18.1,1900.72,63311.18
23:54:24,38.4,14.6,1900.72,63311.18
23:54:25,38.4,10.4,1900.73,63311.89
23:54:26,38.4,10.5,1900.73,63311.29
23:54:27,38.4,23.8,1900.73,63311.37
23:54:28,38.4,34,1900.73,63311.82
23:54:29,38.4,12.2,1900.73,63311.87
23:54:30,38.4,18.4,1900.73,63312.09
23:54:31,38.4,24.5,1900.73,63312.11
23:54:32,38.4,2.9,1900.73,63312.11
23:54:33,38.4,6.5,1900.74,63312.16
23:54:34,38.4,16.5,1900.74,63312.21
23:54:35,76.1,84.6,1900.74,63312.23
23:54:36,76.1,14.1,1900.74,63312.3
23:54:37,76.1,10.2,1900.74,63312.57
23:54:38,76.2,9.7,1900.75,63312.94
23:54:39,38.4,9.2,1900.75,63313.03
23:54:40,38.4,6.7,1900.75,63313.24
23:54:41,38.4,9.7,1900.75,63313.28
23:54:42,38.4,8.6,1900.75,63313.29
23:54:43,76.2,10.8,1900.75,63313.32
23:54:44,76.2,28.3,1900.75,63313.64
23:54:45,38.4,84.6,1900.75,63313.64
23:54:46,38.4,84.3,1900.76,63313.94
23:54:47,76.2,48.1,1900.76,63846.05
23:54:48,75.9,44.9,1900.78,63846.41
23:54:49,26.7,35.6,1900.78,63846.42
23:54:50,75.3,4.8,1900.79,63846.58
23:54:51,75.4,4.5,1900.79,63846.69
23:54:52,75.3,16.5,1900.8,63847.14
23:54:53,75.4,43.9,1900.8,63847.21
23:54:54,75.3,36.7,1900.8,63847.58
23:54:55,75.4,53.6,1900.82,63847.77
23:54:56,26.7,21.8,1900.82,63847.78
23:54:57,75.4,19.3,1900.82,63847.85
23:54:58,75.3,23.4,1900.82,63848.1
23:54:59,75.3,13.2,1900.82,63848.21
23:55:00,75.4,23.1,1900.83,63848.24
23:55:01,75.4,12.3,1900.84,63848.25
23:55:02,75.4,10.1,1900.84,63848.31
23:55:03,75.4,29.2,1900.84,63848.93
23:55:04,75.4,32.6,1900.85,63849.16
23:55:05,42.2,15.8,1900.86,63849.16
23:55:06,42.2,18.2,1900.9,63849.32
23:55:07,42.2,47.3,1900.9,63849.43
23:55:08,75.9,34.4,1900.91,63849.62
23:55:09,26.7,17.2,1900.93,63849.83
23:55:10,75.4,17.2,1900.94,63849.88
23:55:11,75.4,17,1900.94,63849.97
23:55:12,75.4,9.8,1900.94,63850.1
23:55:13,75.4,84.5,1900.94,63850.19
23:55:14,75.3,24.1,1900.94,63850.19
23:55:15,75.4,33.5,1900.94,63850.36
23:55:16,75.4,14.8,1900.94,63850.39
23:55:17,75.4,17.7,1900.95,63850.73
23:55:18,75.4,19.5,1900.95,63850.75
23:55:19,75.3,64.6,1900.95,63850.94
23:55:20,75.4,11.8,1900.95,63850.94
23:55:21,75.3,21.1,1900.95,63851.18
23:55:22,75.3,10.5,1900.95,63851.19
23:55:23,75.3,14.7,1900.95,63851.2
23:55:24,75.4,17.7,1900.95,63851.39
23:55:25,75.4,21,1900.95,63851.72
23:55:26,75.2,23.5,1900.95,63851.89
23:55:27,75.2,40,1900.95,63851.98
23:55:28,75.2,18.1,1900.95,63852.04
23:55:29,75.2,19.6,1900.95,63852.13
23:55:30,75.2,17.9,1900.95,63852.14
23:55:31,75.2,13.6,1900.96,63852.16
23:55:32,75.2,33,1900.96,63852.18
23:55:33,75.1,31.2,1900.96,63852.28
23:55:34,75,25.4,1900.96,63852.35
23:55:35,75.1,19.3,1900.96,63852.48
23:55:36,75.1,16.4,1900.96,63852.85
23:55:37,75.1,47.8,1900.97,63852.98
23:55:38,75.1,11.9,1900.97,63852.98
23:55:39,75.1,11,1900.97,63853.02
23:55:40,75.1,18.3,1900.97,63853.21
23:55:41,75.1,22.6,1900.97,63853.42
23:55:42,75.2,23.1,1900.97,63853.75
23:55:43,75.2,72.5,1901.01,63854.44
23:55:44,77.3,33.8,1901.03,63854.7
23:55:45,47.4,34.8,1901.04,63855.07
23:55:46,47.4,27.6,1901.04,63855.2
23:55:47,32.9,84,1901.07,63855.29
23:55:48,32.9,74.3,1901.07,63855.35
23:55:49,47.4,29.4,1901.07,63855.41
23:55:50,77.2,22.3,1901.07,63855.52
23:55:51,77.2,37.1,1901.07,63855.55
23:55:52,77,31.2,1901.07,63855.9
23:55:53,26.9,26,1901.07,63856.13
23:55:54,26.9,22.3,1901.08,63856.21
23:55:55,76.8,47.3,1901.08,63856.36
23:55:56,76.8,24,1901.08,63856.39
23:55:57,76.7,26.1,1901.08,63856.48
23:55:58,76.7,21.3,1901.1,63856.58
23:55:59,76.7,28.4,1901.1,63856.62
23:56:00,76.7,42.5,1901.1,63856.64
23:56:01,76.7,42.2,1901.12,63856.74
23:56:02,26.9,56.5,1901.18,63857.02
23:56:03,26.9,29.6,1901.21,63857.12
23:56:04,77,36.8,1901.3,63857.12
23:56:05,77.1,23.1,1901.31,63857.23
23:56:06,77.1,28.2,1901.59,63857.89
23:56:07,77.1,63.2,1901.69,63857.6
23:56:08,77.2,43.4,1901.79,63857.72
23:56:09,77.3,35.4,1901.99,63857.73
23:56:10,47.4,36,1902.15,63857.78
23:56:11,32.9,34.9,1902.32,63858.16
23:56:12,77.6,33.7,1902.42,63858.28
23:56:13,77.6,35.7,1902.7,63858.28
23:56:14,77.6,26.4,1902.85,63858.42
23:56:15,77.6,34.3,1903.09,63858.42
23:56:16,77.6,31.9,1903.25,63858.46
23:56:17,77.6,16.4,1903.25,63858.6
23:56:18,77.6,23,1903.25,63858.62
23:56:19,32.9,14.6,1903.89,63858.64
23:56:20,77.6,74.7,1903.89,63859.09
23:56:21,77.6,15,1903.89,63859.14
23:56:22,77.6,16.7,1903.89,63859.34
23:56:23,77.6,84.7,1903.89,63859.41
